"n_tokens_title","average_token_length","num_keywords","kw_avg_max","global_subjectivity","global_sentiment_polarity","global_rate_positive_words","global_rate_negative_words","rate_positive_words","rate_negative_words","avg_positive_polarity","avg_negative_polarity","log_n_tokens_content","log_num_hrefs","root2_num_self_hrefs","log_self_reference_max_shares","log_self_reference_avg_sharess","weekday","target"
9,4.94429708223,4,263100,0.288445378151,-0.00063025210084,0.0132625994695,0.0106100795756,0.555555555556,0.444444444444,0.342857142857,-0.43125,5.93224518744801,2.56494935746154,1,6.90775527898214,6.90775527898214,"Saturday",1700
14,4.43939393939,4,402100,0.450877825878,0.122366522367,0.0454545454545,0.030303030303,0.6,0.4,0.35928030303,-0.190625,5.57594910314632,1.6094379124341,1.73205080756888,7.54960916515453,7.54960916515453,"Monday",1400
12,4.48734177215,8,285887.5,0.505395513577,0.158250688705,0.0474683544304,0.0158227848101,0.75,0.25,0.382348484848,-0.239166666667,6.44888939414686,1.38629436111989,2,9.53964411911878,8.71056458439733,"Thursday",1000
7,4.91214953271,9,233488.888889,0.522008006743,0.153428724668,0.0626168224299,0.0214953271028,0.744444444444,0.255555555556,0.396507721135,-0.364285714286,6.97541392745595,2.39789527279837,1,8.47637119689598,8.47637119689598,"Tuesday",4400
10,4.62793296089,4,315975,0.514638066851,0.100966751827,0.0435754189944,0.0189944134078,0.696428571429,0.303571428571,0.353694638695,-0.265056022409,6.79682371827486,2.89037175789616,1.4142135623731,6.62804137617953,6.62804137617953,"Wednesday",802
7,4.55421686747,10,170410,0.344235588972,0.135087719298,0.0542168674699,0.0301204819277,0.642857142857,0.357142857143,0.355555555556,-0.126666666667,5.11198778835654,2.19722457733622,2.64575131106459,9.90847509404717,9.90847509404717,"Tuesday",2200
8,4.86027944112,7,421342.857143,0.469940256221,0.0468865484109,0.0399201596806,0.0279441117764,0.588235294118,0.411764705882,0.316742424242,-0.365178571429,6.90975328164481,3.55534806148941,2,8.59415423255237,8.35467426191846,"Friday",2300
14,4.82218597064,9,143134.555556,0.3,-0.0140432098765,0.0130505709625,0.0179445350734,0.421052631579,0.578947368421,0.34375,-0.29595959596,6.41836493593621,1.09861228866811,1.4142135623731,7.64969262371151,7.23777819192344,"Monday",1000
12,4.65704584041,8,114787.5,0.485756210756,0.100389025389,0.025466893039,0.0152801358234,0.625,0.375,0.372181818182,-0.189814814815,6.37842618365159,1.94591014905531,1,7.43838353004431,7.43838353004431,"Tuesday",1000
11,4.84018987342,8,125962.5,0.476878689492,0.134905057064,0.0411392405063,0.00632911392405,0.866666666667,0.133333333333,0.360352147852,-0.45,6.44888939414686,2.56494935746154,1.4142135623731,7.64969262371151,7.29810674928025,"Monday",2600
9,4.47034764826,8,281087.5,0.596721736314,0.0669063816003,0.0654396728016,0.038854805726,0.627450980392,0.372549019608,0.357068452381,-0.408040935673,6.19236248947487,1.38629436111989,1.73205080756888,9.82010594359708,9.5324238711453,"Saturday",1900
12,4.512,8,322237.5,0.483766233766,-0.0357142857143,0.032,0.04,0.444444444444,0.555555555556,0.364285714286,-0.36,4.8283137373023,1.6094379124341,1.73205080756888,9.48797210857446,9.0300168178449,"Sunday",1500
13,4.34300791557,8,358662.5,0.50089869281,0.262254901961,0.0686015831135,0.00791556728232,0.896551724138,0.103448275862,0.412820512821,-0.466666666667,5.93753620508243,2.07944154167984,1.4142135623731,7.54960916515453,7.54960916515453,"Monday",1100
8,4.65827338129,9,206388.888889,0.493990688131,0.0379932133838,0.0197841726619,0.0197841726619,0.5,0.5,0.333884297521,-0.223358585859,6.32076829425058,1.38629436111989,1.73205080756888,8.89562962713648,8.40065937516029,"Thursday",1200
10,4.6368159204,8,222075,0.59414600551,0.0249862258953,0.0273631840796,0.0174129353234,0.611111111111,0.388888888889,0.379063360882,-0.492857142857,5.99645208861902,1.94591014905531,2,7.24422751560335,6.92902741425768,"Monday",989
11,4.74329501916,10,241676.1,0.40128458498,0.100131752306,0.0344827586207,0.0229885057471,0.6,0.4,0.367003367003,-0.108333333333,5.56452040732269,1.38629436111989,1.73205080756888,6.7428806357919,6.70400577477497,"Friday",1100
10,4.75882352941,6,328183.333333,0.567148526077,0.213775510204,0.0529411764706,0.0147058823529,0.782608695652,0.217391304348,0.471428571429,-0.46,5.82894561761021,3.13549421592915,1.4142135623731,9.94270826568941,9.94270826568941,"Wednesday",4000
10,4.62113402062,6,268416.666667,0.381172839506,-0.00555555555556,0.0154639175258,0.020618556701,0.428571428571,0.571428571429,0.447916666667,-0.3546875,5.96100533962327,1.09861228866811,1.4142135623731,9.69276652122048,9.32366905728319,"Thursday",1100
11,4.72849250197,5,201660,0.450207039337,0.213702239789,0.0386740331492,0.00394632991318,0.907407407407,0.0925925925926,0.337523191095,-0.26,7.14440718032114,2.99573227355399,1,7.78322401633604,7.78322401633604,"Wednesday",2000
10,4.7323943662,7,425114.285714,0.30321969697,0.110653409091,0.0352112676056,0.0105633802817,0.769230769231,0.230769230769,0.222045454545,-0.15,5.64897423816121,1.94591014905531,2,7.74066440191724,7.64969262371151,"Thursday",2200
10,4.62286465177,5,310000,0.46949720792,0.175067330106,0.0532194480946,0.0170827858081,0.757009345794,0.242990654206,0.376556303779,-0.210693153001,7.32778053842163,3.36729582998647,2.23606797749979,8.66561319653451,8.29404964010203,"Thursday",1200
10,4.63157894737,7,363071.428571,0.485515873016,0.142658730159,0.0456140350877,0.0175438596491,0.722222222222,0.277777777778,0.421794871795,-0.2175,5.65248918026865,2.70805020110221,1.73205080756888,7.64969262371151,7.60090245954208,"Tuesday",907
8,4.81904761905,7,122671.428571,0.427455877456,0.226057276057,0.0428571428571,0.0142857142857,0.75,0.25,0.408008658009,-0.211111111111,5.34710753071747,2.07944154167984,1.73205080756888,8.00636756765025,8.00636756765025,"Thursday",1700
7,4.45873526259,9,168966.666667,0.448353535354,0.200550505051,0.064308681672,0.0010718113612,0.983606557377,0.016393442623,0.257316919192,-0.125,6.83840520084734,3.04452243772342,2.44948974278318,8.77955745588373,8.41183267575841,"Wednesday",2500
7,4.34454756381,10,202621.8,0.534603174603,0.174724344283,0.0661252900232,0.0197215777262,0.77027027027,0.22972972973,0.389074960128,-0.379166666667,6.75925527066369,2.19722457733622,1.73205080756888,7.00306545878646,7.00306545878646,"Sunday",861
15,4.24970273484,10,227042.1,0.530240034756,0.122604268491,0.0546967895363,0.0321046373365,0.630136986301,0.369863013699,0.457475296443,-0.355864197531,6.73459165997295,1.38629436111989,1.4142135623731,8.26873183211774,8.13153071060425,"Wednesday",823
8,4.75824175824,8,183212.5,0.469444444444,0.2,0.0549450549451,0.021978021978,0.714285714286,0.285714285714,0.533333333333,-0.133333333333,4.51085950651685,0.693147180559945,1.4142135623731,8.63052187672324,8.63052187672324,"Monday",4000
15,4.31048387097,8,139912.5,0.490816534756,0.0688442870261,0.041935483871,0.0241935483871,0.634146341463,0.365853658537,0.343317099567,-0.360674603175,7.12286665859908,1.79175946922805,1.73205080756888,7.82404601085629,7.57558465155779,"Tuesday",3600
13,4.89161168709,10,176800,0.400504876649,0.0570797475617,0.0292177191329,0.0188501413761,0.607843137255,0.392156862745,0.322158218126,-0.21625,6.96696713861398,2.56494935746154,3,8.29404964010203,7.37606103909474,"Sunday",2800
8,4.82112845138,7,309320.285714,0.412516233766,0.0118858225108,0.0264105642257,0.0192076830732,0.578947368421,0.421052631579,0.314991637151,-0.372916666667,6.72503364216684,1.38629436111989,1,7.64969262371151,7.64969262371151,"Wednesday",1600
11,4.7873651772,10,286170,0.538556998557,0.0973311032402,0.0539291217257,0.0261941448382,0.673076923077,0.326923076923,0.429525046382,-0.416946778711,6.47543271670409,2.63905732961526,1.4142135623731,8.07090608878782,7.67322312112171,"Sunday",2300
10,4.69838945827,9,420177.777778,0.507304238971,0.108092031425,0.0336749633968,0.0102489019034,0.766666666667,0.233333333333,0.397957839262,-0.44126984127,6.52649485957079,3.68887945411394,2.82842712474619,9.99424191580459,8.88183630500415,"Tuesday",1200
11,4.52825342466,6,247050,0.494245506381,0.0940899809468,0.0453767123288,0.0291095890411,0.609195402299,0.390804597701,0.385089438863,-0.300653594771,7.06304816338817,2.94443897916644,1,6.90775527898214,6.90775527898214,"Monday",878
10,4.55303030303,5,406780,0.405855087673,0.0860903406358,0.0378787878788,0.0132575757576,0.740740740741,0.259259259259,0.213636363636,-0.133106575964,6.26909628370626,1.6094379124341,1.73205080756888,9.04782144247841,8.6741969402259,"Tuesday",984
6,4.65391621129,10,159630,0.448268398268,0.215681127383,0.0564663023679,0.0127504553734,0.815789473684,0.184210526316,0.403882139366,-0.190476190476,6.30809844150953,3.25809653802148,3,7.17011954344963,6.97424502025097,"Saturday",2600
6,4.26884650318,6,508800,0.49122929676,0.153282668659,0.0599455040872,0.0245231607629,0.709677419355,0.290322580645,0.411112750885,-0.318055555556,7.00397413672268,2.19722457733622,2.44948974278318,8.07090608878782,7.68631533738868,"Wednesday",3100
14,4.44717444717,6,351666.666667,0.559175943105,0.0796150278293,0.034398034398,0.02457002457,0.583333333333,0.416666666667,0.412546382189,-0.314642857143,6.00881318544259,1.79175946922805,1.73205080756888,8.07090608878782,8.07090608878782,"Wednesday",2100
11,4.82944344704,10,350510,0.546742688206,0.144330588111,0.0430879712747,0.0125673249551,0.774193548387,0.225806451613,0.39843975469,-0.346428571429,6.32256523992728,1.6094379124341,1.73205080756888,8.29404964010203,7.84384863815247,"Wednesday",1100
11,4.77631578947,8,199162.5,0.606565656566,0.231691919192,0.0460526315789,0.0131578947368,0.777777777778,0.222222222222,0.424675324675,-0.19375,5.02388052084628,2.30258509299405,1.73205080756888,9.72316399840485,9.72316399840485,"Wednesday",1000
15,4.07466666667,9,134985.333333,0.436389856756,0.0997406116918,0.0293333333333,0.012,0.709677419355,0.290322580645,0.321233766234,-0.272530864198,6.62007320653036,2.07944154167984,2.44948974278318,7.24422751560335,6.69703424766648,"Wednesday",756
8,4.59768211921,10,297238.9,0.511511276789,0.180861525306,0.0645695364238,0.0149006622517,0.8125,0.1875,0.390173715174,-0.375617283951,6.40357419793482,2.70805020110221,2.44948974278318,9.78131991856192,8.90585118120802,"Tuesday",3700
12,4.73983739837,4,377925,0.450429530787,-0.0374749258678,0.0227642276423,0.0325203252033,0.411764705882,0.588235294118,0.429081632653,-0.383221153846,6.42162226780652,2.30258509299405,1.73205080756888,7.24422751560335,6.92215115926587,"Monday",2800
10,4.87288135593,10,225960,0.388275613276,0.0905303030303,0.0338983050847,0.0101694915254,0.769230769231,0.230769230769,0.27303030303,-0.204166666667,6.38012253689976,2.07944154167984,1.73205080756888,6.68586094706836,6.66440902035041,"Saturday",899
13,4.92105263158,6,177050,0.408175505051,-0.0116792929293,0.0210526315789,0.0263157894737,0.444444444444,0.555555555556,0.333712121212,-0.445,5.94017125272043,0.693147180559945,1.4142135623731,8.13153071060425,7.74066440191724,"Wednesday",986
11,4.27647058824,5,363580,0.483333333333,0.202083333333,0.0176470588235,0.00588235294118,0.75,0.25,0.466666666667,-0.1875,5.13579843705026,0.693147180559945,1,8.7160440501614,8.7160440501614,"Friday",1100
13,4.50169204738,6,427950,0.465458995833,0.104355185313,0.0439932318105,0.0262267343486,0.626506024096,0.373493975904,0.401170704296,-0.310433652369,7.07496319796604,1.94591014905531,2.23606797749979,8.34283980427146,8.30647216010058,"Monday",821
10,4.73591310251,7,233671.428571,0.36748977874,0.0263783670034,0.0183299389002,0.0122199592668,0.6,0.4,0.246386083053,-0.241512345679,7.29505641646263,3.3322045101752,1.4142135623731,7.54960916515453,7.3132203870903,"Sunday",2800
10,4.71495327103,5,326400,0.562753652597,0.197155708874,0.0420560747664,0.0140186915888,0.75,0.25,0.442893217893,-0.266071428571,6.0591231955818,1.79175946922805,1.73205080756888,8.73230457103318,8.11102783819368,"Monday",1100
5,4.80289330922,5,442600,0.418740079365,0.160753968254,0.0361663652803,0.0108499095841,0.769230769231,0.230769230769,0.384285714286,-0.184259259259,6.31535800152233,1.38629436111989,1.73205080756888,8.26873183211774,7.76923777436271,"Thursday",1300
14,4.63701578192,8,143862.5,0.456089309241,0.150091285526,0.0473457675753,0.0114777618364,0.80487804878,0.19512195122,0.27199593336,-0.168402777778,6.54678541076052,2.39789527279837,3.16227766016838,8.10167774745457,7.81067704311734,"Wednesday",1300
8,4.78178178178,10,235630,0.431617864034,0.205302300696,0.0590590590591,0.01001001001,0.855072463768,0.144927536232,0.356153055984,-0.190476190476,6.90675477864855,2.07944154167984,1,8.13153071060425,8.13153071060425,"Thursday",2300
14,4.30798479087,8,277712.5,0.468467813051,0.178057208995,0.0583016476553,0.0114068441065,0.836363636364,0.163636363636,0.424386645963,-0.287962962963,6.67076632084587,2.30258509299405,3.16227766016838,8.59415423255237,7.56596588965946,"Monday",1600
10,4.31318681319,10,240820,0.487820512821,0.3,0.0549450549451,0.010989010989,0.833333333333,0.166666666667,0.5775,-0.5,5.2040066870768,1.6094379124341,2,7.78322401633604,7.54960916515453,"Monday",932
9,4.66408668731,10,222540,0.401176714442,0.0744301616751,0.0278637770898,0.0216718266254,0.5625,0.4375,0.396596921597,-0.249404761905,6.4707995037826,2.07944154167984,2,7.97246601597457,7.43838353004431,"Saturday",1000
8,4.48729792148,8,494525,0.454890873016,0.14711204305,0.0346420323326,0.00692840646651,0.833333333333,0.166666666667,0.291305194805,-0.312962962963,6.07073772800249,3.25809653802148,2,9.49551931420985,8.99961934066053,"Wednesday",736
11,4.90960451977,8,165187.5,0.627380952381,0.120269423559,0.0310734463277,0.00564971751412,0.846153846154,0.153846153846,0.304707792208,-0.345833333333,5.86929691313377,2.07944154167984,1.73205080756888,8.76405326934776,8.76405326934776,"Tuesday",1300
11,4.6004250797,9,205722.222222,0.458195614446,0.0580310586561,0.0371944739639,0.0148777895855,0.714285714286,0.285714285714,0.265176252319,-0.321570294785,6.84694313958538,1.94591014905531,2,7.97246601597457,7.9550742732627,"Sunday",2200
9,4.4656212304,8,323975,0.435172363645,0.120875754904,0.0313630880579,0.0108564535585,0.742857142857,0.257142857143,0.369692807193,-0.398302469136,6.7202201551353,2.484906649788,2,8.34283980427146,8.34283980427146,"Friday",2000
12,4.4528650647,6,199233.333333,0.401745261211,0.186858004455,0.0628465804067,0.0120147874307,0.83950617284,0.16049382716,0.376046122995,-0.230769230769,6.98656645940643,2.89037175789616,3.16227766016838,7.60090245954208,6.97501331317404,"Tuesday",1300
7,4.93300492611,9,221400,0.444021645022,0.101482683983,0.0551724137931,0.0187192118227,0.746666666667,0.253333333333,0.296873840445,-0.265789473684,6.92264389147589,2.30258509299405,1,7.37775890822787,7.37775890822787,"Friday",1200
11,4.65916955017,8,180225,0.444141511642,0.0998066573067,0.038062283737,0.0103806228374,0.785714285714,0.214285714286,0.349106650925,-0.389583333333,6.35957386867238,3.36729582998647,2,9.86786037489298,8.98719682066197,"Monday",1800
10,4.25079365079,6,159783.333333,0.37626918536,-0.0198789846517,0.0253968253968,0.0349206349206,0.421052631579,0.578947368421,0.363636363636,-0.304220779221,5.75257263882563,0.693147180559945,1.4142135623731,7.60090245954208,7.60090245954208,"Monday",811
11,4.81167108753,6,227433.333333,0.615517241379,0.310344827586,0.053050397878,0.0106100795756,0.833333333333,0.166666666667,0.4875,-0.25625,5.93224518744801,3.09104245335832,1.4142135623731,9.14846496825809,8.98092720764838,"Tuesday",819
13,4.72881355932,9,430988.888889,0.554848484848,0.183787878788,0.0593220338983,0.0254237288136,0.7,0.3,0.386493506494,-0.166666666667,4.77068462446567,1.09861228866811,1.73205080756888,6.8351845861473,6.8351845861473,"Wednesday",1200
12,4.73365617433,5,479500,0.445890538033,0.122509791796,0.046004842615,0.0145278450363,0.76,0.24,0.38458304853,-0.181944444444,6.02344759296103,1.79175946922805,1,9.71111565988867,9.71111565988867,"Tuesday",1100
11,4.56415279138,10,178320,0.542973203618,0.208528914335,0.0636630754163,0.0156709108717,0.802469135802,0.197530864198,0.389771894772,-0.176165674603,6.92853781816467,3.17805383034795,1.4142135623731,9.71715797434464,9.15377002048779,"Saturday",2700
8,4.37964236589,8,364900,0.538914656772,0.213783240569,0.050894085282,0.0110041265475,0.822222222222,0.177777777778,0.401716976717,-0.152083333333,6.58892647753352,1.6094379124341,2,6.89972310728487,6.67329796776765,"Tuesday",847
11,4.8125,7,143171.428571,0.420238095238,0.0924603174603,0.0480769230769,0.0144230769231,0.769230769231,0.230769230769,0.241666666667,-0.158333333333,5.33753807970132,1.6094379124341,1.73205080756888,9.31470038730042,8.69667739339003,"Wednesday",955
8,4.93956043956,7,294400,0.563448146057,0.0642104272539,0.0247252747253,0.021978021978,0.529411764706,0.470588235294,0.400204425204,-0.265625,5.89715386763674,1.6094379124341,1.73205080756888,8.80986280537906,7.96218344602689,"Thursday",1100
12,4.28139534884,6,185416.666667,0.460904060728,0.145879570351,0.0418604651163,0.0209302325581,0.666666666667,0.333333333333,0.42702020202,-0.261959876543,6.75693238924755,1.09861228866811,1.4142135623731,7.86326672400957,7.67322312112171,"Thursday",831
11,4.74936061381,6,278066.666667,0.406718374218,0.0302152477152,0.0281329923274,0.0179028132992,0.611111111111,0.388888888889,0.236481700118,-0.211507936508,5.96870755998537,1.6094379124341,1.73205080756888,9.34136863438259,8.55641390456952,"Sunday",1100
13,4.20939334638,6,122066.666667,0.432809577254,0.11525439581,0.0313111545988,0.0117416829746,0.727272727273,0.272727272727,0.260132575758,-0.180092592593,6.2363695902037,1.6094379124341,1.73205080756888,7.69621263934641,7.53190958805692,"Wednesday",1500
8,4.73480662983,4,408050,0.40710955711,0.120979020979,0.0386740331492,0.0165745856354,0.7,0.3,0.31038961039,-0.2,5.19849703126583,2.30258509299405,2.44948974278318,7.86326672400957,7.41457288135059,"Friday",2200
8,4.44302176697,9,144711.111111,0.458821616568,-0.00526543096966,0.0371318822023,0.0320102432778,0.537037037037,0.462962962963,0.278967010001,-0.343222222222,6.66057514983969,2.484906649788,3.16227766016838,8.8246778911642,8.37793112408273,"Wednesday",4700
9,4.27419354839,6,214566.666667,0.518452380952,0.114285714286,0.0322580645161,0.0120967741935,0.727272727273,0.272727272727,0.40625,-0.15,5.51342874616498,1.38629436111989,1,7.09007683577609,7.09007683577609,"Friday",920
10,4.98447204969,8,238762.5,0.561496212121,0.00926136363636,0.0341614906832,0.0155279503106,0.6875,0.3125,0.303202479339,-0.48,5.77455154554441,2.19722457733622,2.82842712474619,8.97461803845511,8.13724962053815,"Thursday",1200
9,4.73214285714,8,358912.5,0.476976110309,0.0788159371493,0.030612244898,0.015306122449,0.666666666667,0.333333333333,0.291919191919,-0.229166666667,5.97126183979046,3.09104245335832,1,8.29404964010203,8.29404964010203,"Thursday",1400
14,4.55835962145,7,239557.142857,0.585211489899,0.260511363636,0.0599369085174,0.01261829653,0.826086956522,0.173913043478,0.475159489633,-0.172916666667,5.75890177387728,0.693147180559945,1,6.18414889093748,6.18414889093748,"Friday",844
11,4.96503496503,6,219450,0.409027777778,-0.00555555555556,0.00699300699301,0.00699300699301,0.5,0.5,0.35,-0.383333333333,5.65599181081985,1.38629436111989,1.73205080756888,7.78322401633604,7.48418135983395,"Monday",889
8,4.90989010989,10,175040,0.364698172198,0.192248075998,0.0461538461538,0.010989010989,0.807692307692,0.192307692308,0.313595135024,-0.186111111111,6.12029741895095,2.30258509299405,2,7.78322401633604,7.78322401633604,"Thursday",1300
11,4.4578313253,5,324280,0.373665223665,0.134848484848,0.039156626506,0.0210843373494,0.65,0.35,0.419230769231,-0.142857142857,5.80513496891649,1.94591014905531,1.4142135623731,9.84161214881804,9.84161214881804,"Friday",2500
11,4.54859967051,6,495766.666667,0.450468281718,0.1124000999,0.0461285008237,0.0197693574959,0.7,0.3,0.3439216141,-0.29375,6.4085287910595,1.38629436111989,1,8.85366542803745,8.85366542803745,"Friday",1900
11,4.72,6,196583.333333,0.369805194805,0.020670995671,0.0276923076923,0.0215384615385,0.5625,0.4375,0.342087542088,-0.357142857143,5.78382518232974,1.38629436111989,1.73205080756888,7.09007683577609,7.09007683577609,"Wednesday",796
7,4.77956989247,9,163333.333333,0.466812535291,0.0768915866742,0.0394265232975,0.0232974910394,0.628571428571,0.371428571429,0.365318772137,-0.419230769231,6.32435896238131,2.30258509299405,2.82842712474619,8.51719319141624,7.58375630070711,"Monday",1400
11,4.82369942197,6,187250,0.464259259259,0.097962962963,0.014450867052,0.00578034682081,0.714285714286,0.285714285714,0.35,-0.140277777778,5.84643877505772,2.07944154167984,1,7.00306545878646,7.00306545878646,"Thursday",3700
11,4.68112798265,7,574642.857143,0.608070500928,0.117880333952,0.0390455531453,0.0130151843818,0.75,0.25,0.436147186147,-0.425,6.13339804299665,2.63905732961526,1.73205080756888,8.3187422526924,7.88231491898027,"Friday",956
10,4.38607594937,7,129714.285714,0.42909035409,0.0229242979243,0.0379746835443,0.0379746835443,0.5,0.5,0.35,-0.300330687831,5.06259503302697,1.38629436111989,1.73205080756888,9.503009985939,9.503009985939,"Thursday",2300
10,4.75504322767,5,228120,0.405555555556,0.228240740741,0.0345821325648,0.00576368876081,0.857142857143,0.142857142857,0.386111111111,-0.1625,5.84932477994686,1.38629436111989,1.4142135623731,9.61580548008435,9.61580548008435,"Monday",1400
8,4.20043572985,10,288110.6,0.521471704624,0.125888543823,0.041394335512,0.0435729847495,0.487179487179,0.512820512821,0.485087719298,-0.225873015873,6.12905021006055,0.693147180559945,1,7.82404601085629,7.82404601085629,"Saturday",1300
9,4.0614334471,7,424914.285714,0.492770149411,0.0965118070587,0.0383959044369,0.0315699658703,0.548780487805,0.451219512195,0.440146705147,-0.266082153582,7.06646697013696,2.63905732961526,3,9.11602969250494,8.26548940162969,"Monday",2300
6,4.65966386555,6,384800,0.464256198347,0.138670798898,0.0588235294118,0.0126050420168,0.823529411765,0.176470588235,0.258982683983,-0.191666666667,5.47227067367148,1.6094379124341,1.73205080756888,7.43838353004431,7.24422751560335,"Wednesday",1400
12,4.66932270916,10,413830,0.545745920746,0.0527576590077,0.0239043824701,0.0199203187251,0.545454545455,0.454545454545,0.356060606061,-0.279551282051,5.52545293913178,3.25809653802148,1.73205080756888,9.80366721725392,9.17988116449147,"Wednesday",822
11,4.45751633987,6,390016.666667,0.583746556474,0.180578512397,0.0392156862745,0.0392156862745,0.5,0.5,0.397727272727,-0.283333333333,5.03043792139244,0.693147180559945,1,7.09007683577609,7.09007683577609,"Wednesday",1000
11,4.84472049689,7,203285.714286,0.369164054336,0.0793469174504,0.0496894409938,0.0124223602484,0.8,0.2,0.209441287879,-0.1125,5.77455154554441,1.6094379124341,1.4142135623731,6.62671774924902,6.62671774924902,"Tuesday",4800
12,4.59157509158,7,272100,0.364992559524,0.100744047619,0.0238095238095,0.0128205128205,0.65,0.35,0.425549450549,-0.329761904762,6.30261897574491,2.30258509299405,1,8.13153071060425,8.13153071060425,"Friday",782
12,4.4236453202,7,272800,0.429124579125,0.1117003367,0.0443349753695,0.0246305418719,0.642857142857,0.357142857143,0.409595959596,-0.201111111111,5.31320597904179,1.6094379124341,1.4142135623731,7.9373746961633,7.9373746961633,"Monday",998
10,4.7084398977,5,309420,0.402503246753,0.0377402597403,0.0271099744246,0.0199488491049,0.576086956522,0.423913043478,0.358405619538,-0.360042735043,7.57814547241947,2.484906649788,2.23606797749979,7.24422751560335,7.10304790214331,"Friday",2300
13,4.89820359281,4,406425,0.380254930255,0.166089466089,0.0219560878244,0.0059880239521,0.785714285714,0.214285714286,0.466765053129,-0.183333333333,6.21660610108486,2.30258509299405,2,7.00306545878646,6.82600277710988,"Wednesday",1000
9,4.3606557377,5,583960,0.414583333333,-0.00546875,0.0491803278689,0.0491803278689,0.5,0.5,0.391666666667,-0.33125,4.80402104473326,0.693147180559945,1.4142135623731,9.28730141311231,8.70781355102489,"Tuesday",1400
13,4.84647302905,10,236690,0.338554374918,0.0384133543224,0.0331950207469,0.0331950207469,0.5,0.5,0.312581168831,-0.200694444444,5.48479693349065,1.6094379124341,2.23606797749979,8.57546209954021,7.77804395629449,"Tuesday",723
9,4.74519230769,5,187000,0.376003787879,0.0386900252525,0.0384615384615,0.0288461538462,0.571428571429,0.428571428571,0.241070075758,-0.166666666667,5.33753807970132,2.07944154167984,2,7.09007683577609,7.09007683577609,"Friday",2700
9,4.87896825397,6,272600,0.279722222222,0.0563888888889,0.0119047619048,0.00595238095238,0.666666666667,0.333333333333,0.263888888889,-0.168518518519,6.22257626807137,1.79175946922805,1,8.51719319141624,8.51719319141624,"Monday",1200
10,4.63580998782,6,357983.333333,0.427211850649,0.15872790404,0.0280146163216,0.0109622411693,0.71875,0.28125,0.43244871071,-0.234788359788,6.71052310945243,2.07944154167984,1.73205080756888,7.09007683577609,6.97634807044775,"Thursday",1100
15,4.58859223301,7,265128.571429,0.365632515633,0.077279040404,0.0351941747573,0.0169902912621,0.674418604651,0.325581395349,0.298824451411,-0.280654761905,6.71417052990947,2.70805020110221,3.16227766016838,8.1886891244442,7.70442557392457,"Tuesday",1000
8,4.66666666667,10,161340,0.483817340067,0.199242424242,0.0277777777778,0.00326797385621,0.894736842105,0.105263157895,0.334952890247,-0.183333333333,6.41673228251233,2.19722457733622,2.44948974278318,7.43838353004431,7.20785987143248,"Monday",797
13,4.47597254005,3,529900,0.402459490741,0.132857969577,0.0526315789474,0.0320366132723,0.621621621622,0.378378378378,0.377536231884,-0.169486961451,6.07993319509559,0.693147180559945,1,9.36734412078585,9.36734412078585,"Friday",1400
7,4.67000835422,5,224720,0.413701923077,0.0881138392857,0.0284043441938,0.0108604845447,0.723404255319,0.276595744681,0.266841736695,-0.176923076923,7.08757370555797,2.56494935746154,2,8.00636756765025,7.60090245954208,"Thursday",1300
10,4.77876106195,10,275240,0.364575992483,0.00588442565187,0.0250737463127,0.0191740412979,0.566666666667,0.433333333333,0.305080213904,-0.335256410256,6.5191472879404,2.56494935746154,2.82842712474619,9.568014816248,8.57815389120673,"Tuesday",1100
9,4.86363636364,7,333328.571429,0.444216450216,0.107493506494,0.034965034965,0.0174825174825,0.666666666667,0.333333333333,0.289636363636,-0.164285714286,5.65599181081985,2.19722457733622,2.23606797749979,9.03598698483141,8.24275634571448,"Thursday",1100
13,4.39110707804,6,486500,0.528985763559,0.108955891669,0.040834845735,0.0117967332123,0.775862068966,0.224137931034,0.280451899952,-0.219688644689,7.00488198971286,1.79175946922805,2.44948974278318,8.10167774745457,7.53369370984863,"Friday",2400
9,4.33879781421,7,187028.571429,0.476306717973,0.17575356742,0.0409836065574,0.00819672131148,0.833333333333,0.166666666667,0.378023088023,-0.308333333333,5.90263333340137,1.38629436111989,1.73205080756888,8.66561319653451,8.66561319653451,"Tuesday",1600
10,4.67455621302,7,449014.285714,0.41955026455,0.0867936507937,0.0236686390533,0.0169061707523,0.583333333333,0.416666666667,0.410459183673,-0.209166666667,7.07580886397839,3.25809653802148,2,8.26873183211774,7.64969262371151,"Thursday",1800
9,4.90220820189,6,308366.666667,0.466083928991,0.203259840934,0.0504731861199,0.0147213459516,0.774193548387,0.225806451613,0.430007215007,-0.191071428571,6.85751406254539,3.36729582998647,2.64575131106459,8.64822145382264,8.50714285556274,"Monday",3300
8,4.15217391304,5,519960,0.618898809524,0.0888798701299,0.027950310559,0.0155279503106,0.642857142857,0.357142857143,0.31911976912,-0.39,5.77455154554441,1.38629436111989,1.4142135623731,6.89467003943348,6.89467003943348,"Friday",4100
11,4.20863309353,5,271520,0.442079889807,0.140426997245,0.0431654676259,0.00719424460432,0.857142857143,0.142857142857,0.386616161616,-0.4,4.93447393313069,1.6094379124341,1.73205080756888,7.09007683577609,6.93000588791696,"Friday",2200
9,4.37037037037,3,512633.333333,0.458282828283,0.145336700337,0.0462962962963,0.00925925925926,0.833333333333,0.166666666667,0.331606060606,-0.1,5.37527840768417,1.09861228866811,1.73205080756888,8.03915739047324,7.9373746961633,"Monday",913
